"('claim', 'wherein')"
"('wherein', 'moveable')"
"('moveable', 'seat')"
"('seat', 'support')"
"('support', 'legs')"
"('legs', 'provided')"
"('provided', 'wheels')"
"('wheels', 'lower')"
"('lower', 'ends')"
"('ends', 'assembly')"
"('assembly', 'claim')"
"('claim', 'comprising')"
"('comprising', 'linkage')"
"('linkage', 'extending')"
"('extending', 'upwardly')"
"('upwardly', 'brake')"
"('brake', 'means')"
"('means', 'whereby')"
"('whereby', 'brake')"
"('brake', 'means')"
"('means', 'may')"
"('may', 'actuated')"
"('actuated', 'person')"
"('person', 'seated')"
"('seated', 'seat')"
"('seat', 'assembly')"
"('assembly', 'claim')"
"('claim', 'comprising')"
"('comprising', 'positioning')"
"('positioning', 'brace')"
"('brace', 'means')"
"('means', 'extends')"
"('extends', 'downwardly')"
"('downwardly', 'rails')"
"('rails', 'engage')"
"('engage', 'inside')"
"('inside', 'surface')"
"('surface', 'bathtub')"
"('bathtub', 'secure')"
"('secure', 'rails')"
"('rails', 'displaced')"
"('displaced', 'use')"
"('use', 'assembly')"
"('assembly', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'positioning')"
"('positioning', 'brace')"
"('brace', 'means')"
"('means', 'comprises')"
"('comprises', 'tubular')"
"('tubular', 'braces')"
"('braces', 'mounted')"
"('mounted', 'sliding')"
"('sliding', 'advancement')"
"('advancement', 'across')"
"('across', 'width')"
"('width', 'bathtub')"
"('bathtub', 'inner')"
"('inner', 'walls')"
"('walls', 'engage')"
"('engage', 'inner')"
"('inner', 'walls')"
"('walls', 'bathtub')"
"('bathtub', 'assembly')"
"('assembly', 'claim')"
"('claim', 'comprising')"
"('comprising', 'positioning')"
"('positioning', 'brace')"
"('brace', 'means')"
"('means', 'extends')"
"('extends', 'downwardly')"
"('downwardly', 'rails')"
"('rails', 'engage')"
"('engage', 'inside')"
"('inside', 'surface')"
"('surface', 'bathtub')"
"('bathtub', 'secure')"
"('secure', 'rails')"
"('rails', 'displaced')"
"('displaced', 'use')"
"('use', 'assembly')"
"('assembly', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'positioning')"
"('positioning', 'brace')"
"('brace', 'means')"
"('means', 'comprises')"
"('comprises', 'tubular')"
"('tubular', 'braces')"
"('braces', 'mounted')"
"('mounted', 'sliding')"
"('sliding', 'advancement')"
"('advancement', 'across')"
"('across', 'width')"
"('width', 'bathtub')"
"('bathtub', 'inner')"
"('inner', 'walls')"
"('walls', 'engage')"
"('engage', 'inner')"
"('inner', 'walls')"
"('walls', 'bathtub')"
"('bathtub', 'assembly')"
"('assembly', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'outer')"
"('outer', 'rail')"
"('rail', 'support')"
"('support', 'means')"
"('means', 'comprises')"
"('comprises', 'legs')"
"('legs', 'extend')"
"('extend', 'downwardly')"
"('downwardly', 'said')"
"('said', 'rails')"
"('rails', 'said')"
"('said', 'floor')"
"('floor', 'assembly')"
"('assembly', 'claim')"
"('claim', 'comprising')"
"('comprising', 'positioning')"
"('positioning', 'brace')"
"('brace', 'means')"
"('means', 'extends')"
"('extends', 'downwardly')"
"('downwardly', 'rails')"
"('rails', 'engage')"
"('engage', 'inside')"
"('inside', 'surface')"
"('surface', 'bathtub')"
"('bathtub', 'secure')"
"('secure', 'rails')"
"('rails', 'displaced')"
"('displaced', 'use')"
"('use', 'assembly')"
"('assembly', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'positioning')"
"('positioning', 'brace')"
"('brace', 'means')"
"('means', 'comprises')"
"('comprises', 'tubular')"
"('tubular', 'braces')"
"('braces', 'mounted')"
"('mounted', 'sliding')"
"('sliding', 'advancement')"
"('advancement', 'across')"
"('across', 'width')"
"('width', 'bathtub')"
"('bathtub', 'inner')"
"('inner', 'walls')"
"('walls', 'engage')"
"('engage', 'inner')"
"('inner', 'walls')"
"('walls', 'bathtub')"
"('bathtub', 'assembly')"
"('assembly', 'claim')"
"('claim', 'combination')"
"('combination', 'tub')"
"('tub', 'inner')"
"('inner', 'sidewall')"
"('sidewall', 'provides')"
"('provides', 'ledge')"
"('ledge', 'wherein')"
"('wherein', 'inner')"
"('inner', 'rail')"
"('rail', 'support')"
"('support', 'means')"
"('means', 'comprises')"
"('comprises', 'tub')"
"('tub', 'ledge')"
"('ledge', 'contacting')"
"('contacting', 'extension')"
"('extension', 'means')"
"('means', 'extending')"
"('extending', 'ledge')"
"('ledge', 'whereby')"
"('whereby', 'rails')"
"('rails', 'may')"
"('may', 'supported')"
"('supported', 'said')"
"('said', 'ledge')"
"('ledge', 'assembly')"
"('assembly', 'claim')"
"('claim', 'wherein')"
"('wherein', 'inner')"
"('inner', 'rail')"
"('rail', 'support')"
"('support', 'means')"
"('means', 'comprises')"
"('comprises', 'adjustable')"
"('adjustable', 'spacers')"
"('spacers', 'extend')"
"('extend', 'downwardly')"
"('downwardly', 'rest')"
"('rest', 'ledge')"
"('ledge', 'assembly')"
"('assembly', 'claim')"
"('claim', 'comprising')"
"('comprising', 'positioning')"
"('positioning', 'brace')"
"('brace', 'means')"
"('means', 'extends')"
"('extends', 'downwardly')"
"('downwardly', 'rails')"
"('rails', 'engage')"
"('engage', 'inside')"
"('inside', 'surface')"
"('surface', 'bathtub')"
"('bathtub', 'secure')"
"('secure', 'rails')"
"('rails', 'displaced')"
"('displaced', 'use')"
"('use', 'assembly')"
"('assembly', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'positioning')"
"('positioning', 'brace')"
"('brace', 'means')"
"('means', 'comprises')"
"('comprises', 'tubular')"
"('tubular', 'braces')"
"('braces', 'mounted')"
"('mounted', 'sliding')"
"('sliding', 'advancement')"
"('advancement', 'across')"
"('across', 'width')"
"('width', 'bathtub')"
"('bathtub', 'inner')"
"('inner', 'walls')"
"('walls', 'engage')"
"('engage', 'inner')"
"('inner', 'walls')"
"('walls', 'bathtub')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'configured')"
"('configured', 'releasably')"
"('releasably', 'fix')"
"('fix', 'faucet')"
"('faucet', 'mounting')"
"('mounting', 'hole')"
"('hole', 'formed')"
"('formed', 'base')"
"('base', 'plate')"
"('plate', 'faucet')"
"('faucet', 'least')"
"('least', 'one')"
"('one', 'base')"
"('base', 'end')"
"('end', 'portion')"
"('portion', 'handy')"
"('handy', 'spray')"
"('spray', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'comprising')"
"('comprising', 'support')"
"('support', 'seat')"
"('seat', 'provided')"
"('provided', 'support')"
"('support', 'base')"
"('base', 'end')"
"('end', 'portion')"
"('portion', 'faucet')"
"('faucet', 'support')"
"('support', 'seat')"
"('seat', 'bottom')"
"('bottom', 'surface')"
"('surface', 'configured')"
"('configured', 'engage')"
"('engage', 'base')"
"('base', 'plate')"
"('plate', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'releasably')"
"('releasably', 'fixed')"
"('fixed', 'base')"
"('base', 'plate')"
"('plate', 'plurality')"
"('plurality', 'connectors')"
"('connectors', 'configured')"
"('configured', 'extend')"
"('extend', 'support')"
"('support', 'seat')"
"('seat', 'extend')"
"('extend', 'bottom')"
"('bottom', 'surface')"
"('surface', 'support')"
"('support', 'seat')"
"('seat', 'plurality')"
"('plurality', 'tightening')"
"('tightening', 'members')"
"('members', 'configured')"
"('configured', 'movable')"
"('movable', 'along')"
"('along', 'plurality')"
"('plurality', 'connectors')"
"('connectors', 'tightening')"
"('tightening', 'member')"
"('member', 'upper')"
"('upper', 'surface')"
"('surface', 'configured')"
"('configured', 'engage')"
"('engage', 'base')"
"('base', 'plate')"
"('plate', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'fixed')"
"('fixed', 'base')"
"('base', 'plate')"
"('plate', 'wherein')"
"('wherein', 'plurality')"
"('plurality', 'tightening')"
"('tightening', 'members')"
"('members', 'pivotally')"
"('pivotally', 'attached')"
"('attached', 'plurality')"
"('plurality', 'connectors')"
"('connectors', 'front')"
"('front', 'end')"
"('end', 'portions')"
"('portions', 'plurality')"
"('plurality', 'tightening')"
"('tightening', 'members')"
"('members', 'directed')"
"('directed', 'inward')"
"('inward', 'plurality')"
"('plurality', 'tightening')"
"('tightening', 'members')"
"('members', 'inserted')"
"('inserted', 'mounting')"
"('mounting', 'hole')"
"('hole', 'front')"
"('front', 'end')"
"('end', 'portions')"
"('portions', 'tightening')"
"('tightening', 'members')"
"('members', 'rotated')"
"('rotated', 'directed')"
"('directed', 'outward')"
"('outward', 'tightening')"
"('tightening', 'members')"
"('members', 'opened')"
"('opened', 'beyond')"
"('beyond', 'diameter')"
"('diameter', 'mounting')"
"('mounting', 'hole')"
"('hole', 'plurality')"
"('plurality', 'turning')"
"('turning', 'prevention')"
"('prevention', 'members')"
"('members', 'operatively')"
"('operatively', 'engaging')"
"('engaging', 'plurality')"
"('plurality', 'connectors')"
"('connectors', 'configured')"
"('configured', 'prevent')"
"('prevent', 'plurality')"
"('plurality', 'tightening')"
"('tightening', 'members')"
"('members', 'turned')"
"('turned', 'plurality')"
"('plurality', 'tightening')"
"('tightening', 'members')"
"('members', 'open')"
"('open', 'beyond')"
"('beyond', 'diameter')"
"('diameter', 'mounting')"
"('mounting', 'hole')"
"('hole', 'wherein')"
"('wherein', 'plurality')"
"('plurality', 'tightening')"
"('tightening', 'members')"
"('members', 'moved')"
"('moved', 'toward')"
"('toward', 'bottom')"
"('bottom', 'surface')"
"('surface', 'support')"
"('support', 'seat')"
"('seat', 'grip')"
"('grip', 'base')"
"('base', 'plate')"
"('plate', 'bottom')"
"('bottom', 'surface')"
"('surface', 'support')"
"('support', 'seat')"
"('seat', 'upper')"
"('upper', 'surface')"
"('surface', 'tightening')"
"('tightening', 'member')"
"('member', 'plurality')"
"('plurality', 'tightening')"
"('tightening', 'members')"
"('members', 'open')"
"('open', 'beyond')"
"('beyond', 'diameter')"
"('diameter', 'mounting')"
"('mounting', 'hole')"
"('hole', 'thereby')"
"('thereby', 'supporting')"
"('supporting', 'faucet')"
"('faucet', 'base')"
"('base', 'plate')"
"('plate', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'turning')"
"('turning', 'prevention')"
"('prevention', 'members')"
"('members', 'provided')"
"('provided', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'turning')"
"('turning', 'prevention')"
"('prevention', 'members')"
"('members', 'provided')"
"('provided', 'said')"
"('said', 'tightening')"
"('tightening', 'members')"
"('members', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'one')"
"('one', 'claims')"
"('claims', 'wherein')"
"('wherein', 'plurality')"
"('plurality', 'connectors')"
"('connectors', 'positioned')"
"('positioned', 'external')"
"('external', 'side')"
"('side', 'surfaces')"
"('surfaces', 'said')"
"('said', 'connectors')"
"('connectors', 'contact')"
"('contact', 'internal')"
"('internal', 'surface')"
"('surface', 'said')"
"('said', 'mounting')"
"('mounting', 'hole')"
"('hole', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'fixed')"
"('fixed', 'predetermined')"
"('predetermined', 'position')"
"('position', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'one')"
"('one', 'claims')"
"('claims', 'wherein')"
"('wherein', 'said')"
"('said', 'plurality')"
"('plurality', 'tuning')"
"('tuning', 'members')"
"('members', 'positioned')"
"('positioned', 'external')"
"('external', 'side')"
"('side', 'surface')"
"('surface', 'said')"
"('said', 'turning')"
"('turning', 'prevention')"
"('prevention', 'member')"
"('member', 'engages')"
"('engages', 'internal')"
"('internal', 'surface')"
"('surface', 'said')"
"('said', 'mounting')"
"('mounting', 'hole')"
"('hole', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'fixed')"
"('fixed', 'predetermined')"
"('predetermined', 'position')"
"('position', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'one')"
"('one', 'claims')"
"('claims', 'wherein')"
"('wherein', 'connectors')"
"('connectors', 'positioned')"
"('positioned', 'external')"
"('external', 'side')"
"('side', 'surfaces')"
"('surfaces', 'said')"
"('said', 'connectors')"
"('connectors', 'contact')"
"('contact', 'internal')"
"('internal', 'surface')"
"('surface', 'said')"
"('said', 'mounting')"
"('mounting', 'hole')"
"('hole', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'fixed')"
"('fixed', 'predetermined')"
"('predetermined', 'position')"
"('position', 'turning')"
"('turning', 'prevention')"
"('prevention', 'members')"
"('members', 'positioned')"
"('positioned', 'external')"
"('external', 'side')"
"('side', 'surfaces')"
"('surfaces', 'said')"
"('said', 'turning')"
"('turning', 'prevention')"
"('prevention', 'members')"
"('members', 'contact')"
"('contact', 'internal')"
"('internal', 'surface')"
"('surface', 'said')"
"('said', 'mounting')"
"('mounting', 'hole')"
"('hole', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'fixed')"
"('fixed', 'predetermined')"
"('predetermined', 'position')"
"('position', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'one')"
"('one', 'claims')"
"('claims', 'wherein')"
"('wherein', 'said')"
"('said', 'plurality')"
"('plurality', 'turning')"
"('turning', 'prevention')"
"('prevention', 'members')"
"('members', 'detachable')"
"('detachable', 'said')"
"('said', 'plurality')"
"('plurality', 'connectors')"
"('connectors', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'plurality')"
"('plurality', 'connectors')"
"('connectors', 'bolts')"
"('bolts', 'said')"
"('said', 'plurality')"
"('plurality', 'tightening')"
"('tightening', 'members')"
"('members', 'screwed')"
"('screwed', 'onto')"
"('onto', 'said')"
"('said', 'bolts')"
"('bolts', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'one')"
"('one', 'claims')"
"('claims', 'wherein')"
"('wherein', 'opening')"
"('opening', 'portion')"
"('portion', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'convex')"
"('convex', 'portion')"
"('portion', 'formed')"
"('formed', 'holding')"
"('holding', 'water')"
"('water', 'conducting')"
"('conducting', 'pipe')"
"('pipe', 'inserted')"
"('inserted', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'connectors')"
"('connectors', 'positioned')"
"('positioned', 'said')"
"('said', 'convex')"
"('convex', 'portion')"
"('portion', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'one')"
"('one', 'claims')"
"('claims', 'wherein')"
"('wherein', 'said')"
"('said', 'plurality')"
"('plurality', 'tightening')"
"('tightening', 'members')"
"('members', 'constructed')"
"('constructed', 'plurality')"
"('plurality', 'tightening')"
"('tightening', 'members')"
"('members', 'inhibit')"
"('inhibit', 'said')"
"('said', 'water')"
"('water', 'conducting')"
"('conducting', 'pipe')"
"('pipe', 'inserted')"
"('inserted', 'said')"
"('said', 'opening')"
"('opening', 'portion')"
"('portion', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'front')"
"('front', 'ends')"
"('ends', 'thereof')"
"('thereof', 'directed')"
"('directed', 'inward')"
"('inward', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'one')"
"('one', 'claims')"
"('claims', 'comprising')"
"('comprising', 'cover')"
"('cover', 'ring')"
"('ring', 'pivotally')"
"('pivotally', 'mounted')"
"('mounted', 'outer')"
"('outer', 'periphery')"
"('periphery', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'said')"
"('said', 'cover')"
"('cover', 'ring')"
"('ring', 'penetration')"
"('penetration', 'hole')"
"('hole', 'formed')"
"('formed', 'peripheral')"
"('peripheral', 'wall')"
"('wall', 'said')"
"('said', 'cover')"
"('cover', 'ring')"
"('ring', 'fixing')"
"('fixing', 'member')"
"('member', 'configured')"
"('configured', 'inserted')"
"('inserted', 'said')"
"('said', 'penetration')"
"('penetration', 'hole')"
"('hole', 'fix')"
"('fix', 'base')"
"('base', 'end')"
"('end', 'portion')"
"('portion', 'said')"
"('said', 'faucet')"
"('faucet', 'onto')"
"('onto', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'wherein')"
"('wherein', 'said')"
"('said', 'cover')"
"('cover', 'ring')"
"('ring', 'covers')"
"('covers', 'said')"
"('said', 'fixing')"
"('fixing', 'member')"
"('member', 'peripheral')"
"('peripheral', 'wall')"
"('wall', 'thereof')"
"('thereof', 'prevent')"
"('prevent', 'said')"
"('said', 'fixing')"
"('fixing', 'member')"
"('member', 'moved')"
"('moved', 'loosening')"
"('loosening', 'direction')"
"('direction', 'thereof')"
"('thereof', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'plurality')"
"('plurality', 'connectors')"
"('connectors', 'provided')"
"('provided', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'separated')"
"('separated', 'distance')"
"('distance', 'spacer')"
"('spacer', 'provided')"
"('provided', 'set')"
"('set', 'connectors')"
"('connectors', 'maintaining')"
"('maintaining', 'distance')"
"('distance', 'therebetween')"
"('therebetween', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'spacer')"
"('spacer', 'provided')"
"('provided', 'set')"
"('set', 'connectors')"
"('connectors', 'detachable')"
"('detachable', 'manner')"
"('manner', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'spacer')"
"('spacer', 'provided')"
"('provided', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'detachable')"
"('detachable', 'manner')"
"('manner', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'plurality')"
"('plurality', 'connectors')"
"('connectors', 'two')"
"('two', 'bolts')"
"('bolts', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'plurality')"
"('plurality', 'connectors')"
"('connectors', 'two')"
"('two', 'bolts')"
"('bolts', 'bolt')"
"('bolt', 'insertion')"
"('insertion', 'holes')"
"('holes', 'drilled')"
"('drilled', 'said')"
"('said', 'spacer')"
"('spacer', 'penetrate')"
"('penetrate', 'said')"
"('said', 'bolts')"
"('bolts', 'said')"
"('said', 'bolt')"
"('bolt', 'insertion')"
"('insertion', 'holes')"
"('holes', 'nuts')"
"('nuts', 'screwed')"
"('screwed', 'onto')"
"('onto', 'said')"
"('said', 'bolts')"
"('bolts', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'insertion')"
"('insertion', 'bore')"
"('bore', 'drilled')"
"('drilled', 'said')"
"('said', 'spacer')"
"('spacer', 'inserting')"
"('inserting', 'said')"
"('said', 'turning')"
"('turning', 'prevention')"
"('prevention', 'members')"
"('members', 'therein')"
"('therein', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'plurality')"
"('plurality', 'connectors')"
"('connectors', 'provided')"
"('provided', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'separated')"
"('separated', 'distance')"
"('distance', 'pivotable')"
"('pivotable', 'independently')"
"('independently', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'two')"
"('two', 'tightening')"
"('tightening', 'members')"
"('members', 'provided')"
"('provided', 'inner')"
"('inner', 'surfaces')"
"('surfaces', 'said')"
"('said', 'tightening')"
"('tightening', 'members')"
"('members', 'contact')"
"('contact', 'front')"
"('front', 'ends')"
"('ends', 'said')"
"('said', 'tightening')"
"('tightening', 'members')"
"('members', 'directed')"
"('directed', 'inward')"
"('inward', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'resistance')"
"('resistance', 'portion')"
"('portion', 'formed')"
"('formed', 'upper')"
"('upper', 'portion')"
"('portion', 'said')"
"('said', 'tightening')"
"('tightening', 'members')"
"('members', 'said')"
"('said', 'resistance')"
"('resistance', 'portion')"
"('portion', 'lies')"
"('lies', 'said')"
"('said', 'tightening')"
"('tightening', 'members')"
"('members', 'said')"
"('said', 'base')"
"('base', 'plate')"
"('plate', 'provide')"
"('provide', 'resistance')"
"('resistance', 'said')"
"('said', 'tightening')"
"('tightening', 'members')"
"('members', 'turned')"
"('turned', 'tightened')"
"('tightened', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'buffer')"
"('buffer', 'member')"
"('member', 'attached')"
"('attached', 'upper')"
"('upper', 'portion')"
"('portion', 'said')"
"('said', 'tightening')"
"('tightening', 'members')"
"('members', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'curved')"
"('curved', 'surface')"
"('surface', 'formed')"
"('formed', 'upper')"
"('upper', 'portion')"
"('portion', 'said')"
"('said', 'tightening')"
"('tightening', 'members')"
"('members', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'guide')"
"('guide', 'member')"
"('member', 'provided')"
"('provided', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'contact')"
"('contact', 'inner')"
"('inner', 'periphery')"
"('periphery', 'surface')"
"('surface', 'mounting')"
"('mounting', 'hole')"
"('hole', 'attaching')"
"('attaching', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'onto')"
"('onto', 'said')"
"('said', 'base')"
"('base', 'plate')"
"('plate', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'guide')"
"('guide', 'member')"
"('member', 'constructed')"
"('constructed', 'detachable')"
"('detachable', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'guide')"
"('guide', 'member')"
"('member', 'constructed')"
"('constructed', 'main')"
"('main', 'body')"
"('body', 'guide')"
"('guide', 'body')"
"('body', 'said')"
"('said', 'guide')"
"('guide', 'body')"
"('body', 'detachable')"
"('detachable', 'said')"
"('said', 'main')"
"('main', 'body')"
"('body', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'said')"
"('said', 'guide')"
"('guide', 'member')"
"('member', 'constructed')"
"('constructed', 'adjustable')"
"('adjustable', 'portion')"
"('portion', 'attached')"
"('attached', 'depending')"
"('depending', 'upon')"
"('upon', 'size')"
"('size', 'said')"
"('said', 'mounting')"
"('mounting', 'hole')"
"('hole', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'adapter')"
"('adapter', 'member')"
"('member', 'lies')"
"('lies', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'base')"
"('base', 'end')"
"('end', 'portion')"
"('portion', 'said')"
"('said', 'faucet')"
"('faucet', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'claim')"
"('claim', 'wherein')"
"('wherein', 'upper')"
"('upper', 'surface')"
"('surface', 'front')"
"('front', 'end')"
"('end', 'portion')"
"('portion', 'said')"
"('said', 'tightening')"
"('tightening', 'member')"
"('member', 'inclined')"
"('inclined', 'toward')"
"('toward', 'said')"
"('said', 'base')"
"('base', 'plate')"
"('plate', 'attached')"
"('attached', 'said')"
"('said', 'connectors')"
"('connectors', 'base')"
"('base', 'end')"
"('end', 'portion')"
"('portion', 'thereof')"
"('thereof', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'defined')"
"('defined', 'one')"
"('one', 'claims')"
"('claims', 'wherein')"
"('wherein', 'said')"
"('said', 'support')"
"('support', 'seat')"
"('seat', 'detachably')"
"('detachably', 'engaged')"
"('engaged', 'said')"
"('said', 'base')"
"('base', 'plate')"
"('plate', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'configured')"
"('configured', 'releasably')"
"('releasably', 'fix')"
"('fix', 'faucet')"
"('faucet', 'mounting')"
"('mounting', 'hole')"
"('hole', 'formed')"
"('formed', 'base')"
"('base', 'plate')"
"('plate', 'faucet')"
"('faucet', 'least')"
"('least', 'one')"
"('one', 'base')"
"('base', 'end')"
"('end', 'portion')"
"('portion', 'handy')"
"('handy', 'spray')"
"('spray', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'comprising')"
"('comprising', 'support')"
"('support', 'seat')"
"('seat', 'provided')"
"('provided', 'support')"
"('support', 'base')"
"('base', 'end')"
"('end', 'portion')"
"('portion', 'faucet')"
"('faucet', 'support')"
"('support', 'seat')"
"('seat', 'bottom')"
"('bottom', 'surface')"
"('surface', 'configured')"
"('configured', 'engage')"
"('engage', 'base')"
"('base', 'plate')"
"('plate', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'releasably')"
"('releasably', 'fixed')"
"('fixed', 'base')"
"('base', 'plate')"
"('plate', 'plurality')"
"('plurality', 'connectors')"
"('connectors', 'configured')"
"('configured', 'extend')"
"('extend', 'support')"
"('support', 'seat')"
"('seat', 'extend')"
"('extend', 'bottom')"
"('bottom', 'surface')"
"('surface', 'support')"
"('support', 'seat')"
"('seat', 'plurality')"
"('plurality', 'tightening')"
"('tightening', 'members')"
"('members', 'configured')"
"('configured', 'movable')"
"('movable', 'along')"
"('along', 'plurality')"
"('plurality', 'connectors')"
"('connectors', 'tightening')"
"('tightening', 'member')"
"('member', 'upper')"
"('upper', 'surface')"
"('surface', 'configured')"
"('configured', 'engage')"
"('engage', 'bottom')"
"('bottom', 'surface')"
"('surface', 'base')"
"('base', 'plate')"
"('plate', 'faucet')"
"('faucet', 'support')"
"('support', 'member')"
"('member', 'fixed')"
"('fixed', 'base')"
"('base', 'plate')"
"('plate', 'wherein')"
"('wherein', 'plurality')"
"('plurality', 'tightening')"
"('tightening', 'members')"
"('members', 'pivotally')"
"('pivotally', 'attached')"
"('attached', 'plurality')"
"('plurality', 'connectors')"
"('connectors', 'front')"
"('front', 'end')"
"('end', 'portions')"
"('portions', 'plurality')"
"('plurality', 'tightening')"
"('tightening', 'members')"
"('members', 'directed')"
"('directed', 'inward')"
"('inward', 'plurality')"
"('plurality', 'tightening')"
"('tightening', 'members')"
"('members', 'inserted')"
